"","user_id","order_date","order_item","point","comment"
"10175","ui**님","2018년 4월 12일","차돌박이 야키소바/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","너무 너무 너무 맛있게 먹었어요~~ 앞으로 많이 이용할게요~~"
"10176","손님","2018년 4월 11일","","5","배달만빠르면 완벽해요:-)"
"10177","손님","2018년 4월 11일","새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크))","5","맛있어요.패티가 아주 조금 얇아졌어요."
"10178","sh**님","2018년 4월 11일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","깔끔하고 맛있네요 자주 애용할께요"
"10179","sj**님","2018년 4월 11일","소불고기 궁중 비빔밥 '골동반'/1,국내산 생등심 돈가츠 덮밥 '가츠동'/2,데리야끼 치킨 라이스/1,아보카도를 곁들인 연어회덮밥/1,데미그라스 소스를 얹은 경양식 함박스테이크/1","5","항상 잘 먹고 있습니다"
"10180","ja**님","2018년 4월 11일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있게 잘 먹었어요^^ 조금만 더 빨리왔으면...ㅠ"
"10181","ja**님","2018년 4월 11일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","맛있게 잘 먹었어요^^"
"10182","sc**님","2018년 4월 11일","데리야끼 치킨 라이스/1","5","늘 잘먹고 있습니다."
"10183","dl**님","2018년 4월 11일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）),음료 선택(산펠레그리노 폼펠모 자몽)),봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(산펠레그리노 아란시아타 로싸))","5","배달만빠르면 진짜 좋을텐대 아쉽다 ㅜㅜㅜㅜㅜ"
"10184","dw**님","2018년 4월 10일","","5","돈까스가 많기도 한데 정말 두껍고 튀김은 거의 옷정도만 되네요!! 먹었던 가츠동 중 가장 두꺼운 고기가 아닐까 싶습니다 ㅎㅎ 밥이 작을거 같아 추가 했는데 1500원치 양은 아닌거 같아요"
"10185","hy**님","2018년 4월 10일","아보카도를 곁들인 연어회덮밥/1(사이드 선택(새우&양배추 웜샐러드, 감베리 까볼로 소테),음료 선택(블루스카이 유기농소다 블랙체리))","4","맛있으나 너무 가격대가 확실히 부담되네여 ㅠㅠ"
"10186","20**님","2018년 4월 10일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드))","5","맛있네요. 식사시간에 시켜서그런지 배달은 좀 오래걸려요"
"10187","손님","2018년 4월 10일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","3","깔끔하고 정갈하지만 가성비가 아쉬움"
"10188","sh**님","2018년 4월 10일","국내산 생등심 돈가츠 덮밥 '가츠동'/1,데미그라스 소스를 얹은 경양식 함박스테이크/1","5","늘 먹던 가츠동에다 이번에 첨 나온 함박스테이크 시켜봤어요. 고기도 괜찮고 소스도 맛있어요. 민짜(?)로 온 스파게티면은 소스와 섞어 먹어야 할 듯.."
"10189","ra**님","2018년 4월 10일","데미그라스 소스를 얹은 경양식 함박스테이크/1","5","잘먹었습니다!!!!"
"10190","ra**님","2018년 4월 10일","데리야끼 치킨 라이스/1","5","맛있게잘먹었습니다~"
"10191","so**님","2018년 4월 10일","지중해식 문어 샐러드/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크))","5","음식 퀄리티도 좋고 맛있지만 비싼 느낌은 있고 배달도 예상시간(65분)보다 30분 빨리 와서 배달 시간 가늠이 잘 안되는게 빨리 왔지만 조금 불편했습니다."
"10192","bo**님","2018년 4월 10일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/5","5","배달빠르고 맛있어요"
"10193","ph**님","2018년 4월 10일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(미니 양배추와 그린 빈스 샐러드))","5","건강하고 맛있는맛! 드시는분이좋아해여"
"10194","ph**님","2018년 4월 10일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(지중해식 문어 샐러드))","5","제가먹는건아니고 먹으신분이 건강해지는맛이라며 매일 시켜달라고하네요"
"10195","손님","2018년 4월 10일","새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(차돌박이 야키소바)),새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(소불고기 궁중 비빔밥 '골동반')),미니 양배추와 그린 빈스 샐러드/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),산펠레그리노 아란시아타 로싸/1","5","피클이라도 주시지라는 댓글이 생각나긴 했지만 이 정도 식사라면 제가 샐러드를 시키면 되지라는 생각이 드네요. 음식 가격이 상대적으로 높다고 생각 될 수 있는데 두툼한 고기와 재료들 . 그리고 맛을 보면 좋은 가격이라고 생각됩니다"
"10196","손님","2018년 4월 10일","","5","맛잇는데 밥이 너무 딱딱해요"
"10197","손님","2018년 4월 9일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(쉬림프 카포나타와 갈릭브레드)),뉴욕식 버팔로윙 （5조각）/1(메인 선택(데리야끼 치킨 라이스))","5","대패삼겹살 양념은 무엇으로 하는걸까요? 이 심하게 맛있는 냄새는 어떤 재료에서 나는거죠?"
"10198","st**님","2018년 4월 9일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1,데미그라스 소스를 얹은 경양식 함박스테이크/1","5","깔끔하고 맛있어요 계란껍데기가 잘못들어갔는지 씹히긴했지만 전체적으로 다괜찮았어요"
"10199","ja**님","2018년 4월 9일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","항상 맛있어요^^ㅎ"
"10200","ja**님","2018년 4월 9일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","항상 맛있어요^^ㅎ"
"10201","ja**님","2018년 4월 9일","소불고기 궁중 비빔밥 '골동반'/1","5","항상 맛있어요^^ㅎ"
"10202","ja**님","2018년 4월 9일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","항상 맛있어요^^ㅎ"
"10203","ja**님","2018년 4월 9일","데미그라스 소스를 얹은 경양식 함박스테이크/1","5","항상 맛있어요^^ㅎ"
"10204","손님","2018년 4월 9일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(쉬림프 카포나타와 갈릭브레드))","5","두번째 배달 시켜먹었는데 여전히 맛있게 건강한 맛이에요 ㅠㅠㅠㅠㅠㅠ 모두들 꼭 시켜드시길 ㅠㅠㅠㅠㅠㅠ 배달 시간이 오래걸려도 너무 맛있어요ㅠㅠㅠㅠ"
"10205","손님","2018년 4월 9일","소불고기 궁중 비빔밥 '골동반'/1(사이드 선택(뉴욕식 버팔로윙 （5조각）)),봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(쉬림프 카포나타와 갈릭브레드),음료 선택(산펠레그리노 아란시아타 로싸)),산펠레그리노 폼펠모 자몽/1","3","오늘은 문제없이 다왔네요 근데 윙진짜 맛없고비린내 비빔밥도 적당이짬쪼름해서 맛있었어요 가끔 비싸지만 편한 음식먹고싶을때...시키기 괜찮네요 주말 아침에 먹기 좋은 음식"
"10206","ra**님","2018년 4월 8일","","4","두번째주문~ 잘먹었습니다~"
"10207","dl**님","2018년 4월 8일","","5","역시나 맛있습니당 이건 어제 시켜먹은건데 오늘은 바지락된장찌개&대패삽겸살덮밥? 시컀습니당<U+0001F60D><U+0001F60D> 기대하며 기다리는중~.~"
"10208","st**님","2018년 4월 8일","국내산 생등심 돈가츠 덮밥 '가츠동'/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）))","5","배달시간이 넘 오래 걸린거 빼고는 구성도 맛도 너무 좋았습니다"
"10209","wi**님","2018년 4월 8일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","오늘도 역시 맛있게 먹었어요."
"10210","손님","2018년 4월 8일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","5","좀싱겁.... 다 식었어요 음식이 이번은 아쉽"
"10211","se**님","2018년 4월 8일","데미그라스 소스를 얹은 경양식 함박스테이크/1,코카콜라/2","5","함박 너무 맛있었어요! 그런데 사이드메뉴 주문이 안되더라구요. 함박 주문시에도 같이 주문되었으면 좋겠어요ㅠㅠ"
"10212","wo**님","2018년 4월 8일","","5","정말맛이좋아요쵝오예요"
"10213","손님","2018년 4월 8일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(새우&양배추 웜샐러드, 감베리 까볼로 소테))","4","맛있어요. 근데 양은 남자먹기엔 좀 아쉽네요"
"10214","hy**님","2018년 4월 7일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","4","깔끔하고 맛있었어용"
"10215","dw**님","2018년 4월 7일","허니갈릭 닭가슴살 스테이크를 얹은 시저샐러드/1","5","처음 셰플리 써보는데 포장도 깔끔하고 뚜껑을 열었는데 아직 온기가 있다는게 정말 주문즉시 만든걸 알 수 있었어요! 맛도 좋네요 :D 하지만 쿠폰이 없었다면 선뜻 사먹기 힘든 가격의 가치같네요"
"10216","2h**님","2018년 4월 7일","","5","진짜 대박 너무 맛있어요 앞으로도 계속 시켜먹을거에요♡"
"10217","en**님","2018년 4월 7일","국내산 생등심 돈가츠 덮밥 '가츠동'/1(음료 선택(코카콜라 제로))","4","잘 먹었습니다~맛있었어요! 다음에 다른 메뉴도 시켜볼께요 ㅎㅎ 배달은 70분정도 걸렸네요 :)"
"10218","손님","2018년 4월 7일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(지중해식 문어 샐러드),음료 선택(산펠레그리노 아란시아타 로싸))","5","긋!맛있어요ㅋㄲㄲㅋ ㄱㄱ"
"10219","az**님","2018년 4월 7일","소불고기 궁중 비빔밥 '골동반'/1","5","깔끔한 맛 좋아여~~~~~"
"10220","ra**님","2018년 4월 7일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(음료 선택(스프라이트))","4","맛있어요~ 또주문하고싶은데 배달65분???"
"10221","so**님","2018년 4월 7일","트러플향 감자튀김/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크))","5","음 역쒸 셰플리네요~! 신메뉴도 너무 맛있어요..ㅎ"
"10222","co**님","2018년 4월 6일","","5","제콜라어디갔나요 전화도없고"
"10223","to**님","2018년 4월 6일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1,봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1","3","주문 잘못왓어여 비싸게 주문했네여 많이 바쁘셨나 고기덮밥 먹고 싶어서 평소 대로 주문햇더니 김치덮밥만 2개들고 왓네요 이거 어떡하죠"
"10224","손님","2018년 4월 6일","명란마요소스 치킨 가라아게 （5조각）/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크)),새우&양배추 웜샐러드, 감베리 까볼로 소테/1(메인 선택(데미그라스 소스를 얹은 경양식 함박스테이크))","5","넘 맛있어서 연속 주문중."
"10225","to**님","2018년 4월 6일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1,소불고기 궁중 비빔밥 '골동반'/1","5","깔끔하고 맛잇어요"
"10226","st**님","2018년 4월 6일","트러플향 감자튀김/1(메인 선택(데리야끼 치킨 라이스))","5","또먹는데 맛있었어요 배달은 한시간정도걸렸고 감자튀김 맛있는데 눅눅해서 좀아쉬웠어요 그래도 다른거 또먹으려구요"
"10227","tn**님","2018년 4월 6일","봄나물무침을 곁들인 대패삼겹살 덮밥과 바지락 된장찌개/1(사이드 선택(명란마요소스 치킨 가라아게 （5조각）))","4","깔끔하니 가격에 맛는 밥이였어요~ 반찬이없어서 아쉬움 ㅎ"
"10228","ks**님","2018년 4월 6일","차돌박이 야키소바/1,데미그라스 소스를 얹은 경양식 함박스테이크/1","5","배달 빨라서 좋아요! 잘먹을게요-"
"10229","손님","2018년 4월 5일","","4","맛있게 먹었음 또 생각 날 것 같아 여"
"10230","lo**님","2018년 4월 5일","데미그라스 소스를 얹은 경양식 함박스테이크/1","5","맛있고 배달도 빨라요"
"10231","손님","2018년 4월 5일","소불고기 궁중 비빔밥 '골동반'/1","4","맛있고좋네요 한끼잘먹었습니다"
"10232","손님","2018년 4월 5일","트러플향 감자튀김/1(메인 선택(그라나파다노를 곁들인 닭다리살 김치볶음밥))","3","엄청 엄청 맛있었네용 ㅎㅎ 다음에도 꼭 시켜먹으려구요 여기 완전 추천해여~!"
"10233","sh**님","2018년 4월 4일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(라이스 추가(라이스 추가))","2","맛은 있는데 밥도 약간 짠데 치즈까지 많이 짜서 전체적으로 염분이 과하네요.... 치즈의 염도를 고려해서 밥을 좀 덜짜게 하시는게 나을것 같습니다. 하지만 몇번 더 배달할 가치는 있을것 같아서 또 찾겠습니다"
"10234","jy**님","2018년 4월 4일","쉬림프 카포나타와 갈릭브레드/1(메인 선택(데리야끼 치킨 라이스))","5","한시간 반 걸리긴 했는데 맛있어요. 식빵은 너무 기름지긴 했지만 데리야끼 덮밥 추천합니다"
"10235","wi**님","2018년 4월 4일","국내산 생등심 돈가츠 덮밥 '가츠동'/1(라이스 추가(라이스 추가))","5","역시 맛있어요. 자주 먹는 이유 입니다."
"10236","wi**님","2018년 4월 4일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","늘 맛있게 먹는중이요."
"10237","손님","2018년 4월 4일","아보카도를 곁들인 연어회덮밥/1","5","깔끔하고 정말 맛있네요 ! 오래 기달려서 먹어서 배달은 별점 낮췄습니다"
"10238","sh**님","2018년 4월 4일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","닭고기도 많고 밥 양도 엄청 많음 맛은 그냥 무난한 김치볶음밥 치즈때문에 약간 느끼했지만 또 시켜먹을것같음"
"10239","sc**님","2018년 4월 4일","데리야끼 치킨 라이스/1","5","고급진 맛 좋습니다."
"10240","so**님","2018년 4월 4일","국내산 생등심 돈가츠 덮밥 '가츠동'/1","5","가츠동 자체는 만족하지만 국물도 없고 반찬도 없어서 가격에 비해 좀 비싼 느낌이에요."
"10241","tt**님","2018년 4월 4일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(뉴욕식 버팔로윙 （5조각）))","4","맛있어요 담에도 시켜먹을께여"
